Id,ProductClassificationId,Isin,IsSecondaryMarket,Code,ExchangeCode,AssetId,AssetName,AssetCurrency,Currency,Status,FollowCode,IsSiat,AssetNMP,AssetIsin,AssetNMPExchangeCode,AssetDecimalPlaces,AssetRic,MarketingAssetNMPExchangeCode,MarketingAssetNMP,MarketingAssetId,MarketingAssetISIN,MarketingAssetRic,MigratedToOneFlow,MaturityDate,AssetCurrencyRaw,TodayBarrierHitDate,IssueDate,Venue,IsPanther,EsgEligible,FkAssetType,PutOrCall,Ratio,Strike,BarrierTurboCertificate,CurrentLeverage,IsQuanto,Bid,Offer,BrokerLinks,RatioSuffix,StrikeSuffix,BarrierTurboCertificateSuffix,CurrentLeverageDecimalPlaces,_asset_name,_typ,FactorLeverage,StrategyExtended,ManagementFee,AdaptionEvent,BarrierAbsoluteLevel,_spot
4550350,47,DE000SY35UN4,False,SY35UN,CBDE,389,DAX 40,Pkt,EUR,65,,False,DEM_DAX_CASH,DE0008469008,CBUL,3,.GDAXI,,,,,,False,,EUR,,2024-08-07T00:00:00,,False,,2,Call,100.0,20229.896189,20229.896189,4.47769254366389,False,58.33,58.34,,:1, Pkt, Pkt,1.0,DAX 40,turbo,,,,,,26061.1486765
4549846,47,DE000SY4NMM4,False,SY4NMM,CBDE,389,DAX 40,Pkt,EUR,65,,False,DEM_DAX_CASH,DE0008469008,CBUL,3,.GDAXI,,,,,,False,,EUR,,2024-08-07T00:00:00,,False,,2,Call,100.0,20104.192498,20104.192498,4.38285536583218,False,59.59,59.6,,:1, Pkt, Pkt,1.0,DAX 40,turbo,,,,,,26061.1486765
4549930,47,DE000SY4NMH4,False,SY4NMH,CBDE,389,DAX 40,Pkt,EUR,65,,False,DEM_DAX_CASH,DE0008469008,CBUL,3,.GDAXI,,,,,,False,,EUR,,2024-08-07T00:00:00,,False,,2,Call,100.0,20127.047782,20127.047782,4.39988619454003,False,59.36,59.37,,:1, Pkt, Pkt,1.0,DAX 40,turbo,,,,,,26061.1486765
3811384,47,DE000SU1MZZ0,False,SU1MZZ,CBDE,389,DAX 40,Pkt,EUR,65,,False,DEM_DAX_CASH,DE0008469008,CBUL,3,.GDAXI,,,,,,False,,EUR,,2023-11-03T00:00:00,,False,,2,Call,100.0,18476.475012,18476.475012,3.44064723551635,False,75.85,75.86,,:1, Pkt, Pkt,1.0,DAX 40,turbo,,,,,,26061.1486765
6507066,47,DE000FE2YH07,False,FE2YH0,CBDE,389,DAX 40,Pkt,EUR,65,,False,DEM_DAX_CASH,DE0008469008,CBUL,3,.GDAXI,,,,,,False,,EUR,,2026-03-26T00:00:00,,False,,2,Call,100.0,22865.090442,22865.090442,8.18424261954377,False,31.99,32.0,,:1, Pkt, Pkt,1.0,DAX 40,turbo,,,,,,26061.1486765
6507430,47,DE000FE2YHU7,False,FE2YHU,CBDE,389,DAX 40,Pkt,EUR,65,,False,DEM_DAX_CASH,DE0008469008,CBUL,3,.GDAXI,,,,,,False,,EUR,,2026-03-26T00:00:00,,False,,2,Call,100.0,22798.297217,22798.297217,8.01567387991559,False,32.66,32.67,,:1, Pkt, Pkt,1.0,DAX 40,turbo,,,,,,26061.1486765
6506884,47,DE000FE2YHP7,False,FE2YHP,CBDE,389,DAX 40,Pkt,EUR,65,,False,DEM_DAX_CASH,DE0008469008,CBUL,3,.GDAXI,,,,,,False,,EUR,,2026-03-26T00:00:00,,False,,2,Call,100.0,22761.304052,22761.304052,7.92541853241657,False,33.03,33.04,,:1, Pkt, Pkt,1.0,DAX 40,turbo,,,,,,26061.1486765
6507102,47,DE000FE2YHB7,False,FE2YHB,CBDE,389,DAX 40,Pkt,EUR,65,,False,DEM_DAX_CASH,DE0008469008,CBUL,3,.GDAXI,,,,,,False,,EUR,,2026-03-26T00:00:00,,False,,2,Call,100.0,22674.98664,22674.98664,7.72328731864351,False,33.88,33.89,,:1, Pkt, Pkt,1.0,DAX 40,turbo,,,,,,26061.1486765
6714025,47,DE000FE587E8,False,FE587E,CBDE,389,DAX 40,Pkt,EUR,65,,False,DEM_DAX_CASH,DE0008469008,CBUL,3,.GDAXI,,,,,,False,,EUR,,2026-05-28T00:00:00,,False,,2,Put,100.0,36147.814966,36147.814966,2.57595708944707,False,100.91,100.92,,:1, Pkt, Pkt,1.0,DAX 40,turbo,,,,,,26061.1486765
3843037,47,DE000SU17L36,False,SU17L3,CBDE,389,DAX 40,Pkt,EUR,65,,False,DEM_DAX_CASH,DE0008469008,CBUL,3,.GDAXI,,,,,,False,,EUR,,2023-11-15T00:00:00,,False,,2,Call,1000.0,19108.676558,19108.676558,3.75210281488515,False,6.95,6.96,,:1, Pkt, Pkt,1.0,DAX 40,turbo,,,,,,26061.1486765
6230935,47,DE000FD6TZF2,False,FD6TZF,CBDE,389,DAX 40,Pkt,EUR,65,,False,DEM_DAX_CASH,DE0008469008,CBUL,3,.GDAXI,,,,,,False,,EUR,,2026-01-15T00:00:00,,False,,2,Put,100.0,31203.697801,31203.697801,5.04108785182847,False,51.47,51.48,,:1, Pkt, Pkt,1.0,DAX 40,turbo,,,,,,26061.1486765
6230747,47,DE000FD6TZK2,False,FD6TZK,CBDE,389,DAX 40,Pkt,EUR,65,,False,DEM_DAX_CASH,DE0008469008,CBUL,3,.GDAXI,,,,,,False,,EUR,,2026-01-15T00:00:00,,False,,2,Put,100.0,31258.051078,31258.051078,4.98906616870009,False,52.01,52.02,,:1, Pkt, Pkt,1.0,DAX 40,turbo,,,,,,26061.1486765
6230976,47,DE000FD6TZ42,False,FD6TZ4,CBDE,389,DAX 40,Pkt,EUR,65,,False,DEM_DAX_CASH,DE0008469008,CBUL,3,.GDAXI,,,,,,False,,EUR,,2026-01-15T00:00:00,,False,,2,Put,100.0,33888.747592,33888.747592,3.31706267443943,False,78.31,78.32,,:1, Pkt, Pkt,1.0,DAX 40,turbo,,,,,,26061.1486765
2838552,47,DE000SQ07SW4,False,SQ07SW,CBDE,389,DAX 40,Pkt,EUR,65,,False,DEM_DAX_CASH,DE0008469008,CBUL,3,.GDAXI,,,,,,False,,EUR,,2022-09-29T00:00:00,,False,,2,Call,100.0,14307.376473,14307.376473,2.21862841838384,False,117.55,117.56,,:1, Pkt, Pkt,1.0,DAX 40,turbo,,,,,,26061.1486765
2838251,47,DE000SQ07SR4,False,SQ07SR,CBDE,389,DAX 40,Pkt,EUR,65,,False,DEM_DAX_CASH,DE0008469008,CBUL,3,.GDAXI,,,,,,False,,EUR,,2022-09-29T00:00:00,,False,,2,Call,100.0,12558.813223,12558.813223,1.93091574912545,False,135.03,135.04,,:1, Pkt, Pkt,1.0,DAX 40,turbo,,,,,,26061.1486765
3851530,47,DE000SU3LCS2,False,SU3LCS,CBDE,389,DAX 40,Pkt,EUR,65,,False,DEM_DAX_CASH,DE0008469008,CBUL,3,.GDAXI,,,,,,False,,EUR,,2023-11-16T00:00:00,,False,,2,Call,100.0,19503.985158,19503.985158,3.98088145982439,False,65.58,65.59,,:1, Pkt, Pkt,1.0,DAX 40,turbo,,,,,,26061.1486765
7034889,47,DE000FG6JB94,False,FG6JB9,CBDE,389,DAX 40,Pkt,EUR,65,,False,DEM_DAX_CASH,DE0008469008,CBUL,3,.GDAXI,,,,,,False,,EUR,,2026-08-31T00:00:00,,False,,2,Put,100.0,26602.39298,26602.39298,43.3315453807731,False,5.83,5.84,,:1, Pkt, Pkt,1.0,DAX 40,turbo,,,,,,26061.1486765
6497835,47,DE000FC65ZS2,False,FC65ZS,CBDE,389,DAX 40,Pkt,EUR,65,,False,DEM_DAX_CASH,DE0008469008,CBUL,3,.GDAXI,,,,,,False,,EUR,,2026-03-24T00:00:00,,False,,2,Call,100.0,22692.887108,22692.887108,7.76463716133758,False,33.71,33.72,,:1, Pkt, Pkt,1.0,DAX 40,turbo,,,,,,26061.1486765
2904332,47,DE000SQ2VVZ4,False,SQ2VVZ,CBDE,389,DAX 40,Pkt,EUR,65,,False,DEM_DAX_CASH,DE0008469008,CBUL,3,.GDAXI,,,,,,False,,EUR,,2022-10-24T00:00:00,,False,,2,Call,100.0,17049.278552,17049.278552,2.89462325529648,False,90.13,90.14,,:1, Pkt, Pkt,1.0,DAX 40,turbo,,,,,,26061.1486765
6497832,47,DE000FC65ZX2,False,FC65ZX,CBDE,389,DAX 40,Pkt,EUR,65,,False,DEM_DAX_CASH,DE0008469008,CBUL,3,.GDAXI,,,,,,False,,EUR,,2026-03-24T00:00:00,,False,,2,Call,100.0,22635.322703,22635.322703,7.63482675615865,False,34.27,34.28,,:1, Pkt, Pkt,1.0,DAX 40,turbo,,,,,,26061.1486765
6497866,47,DE000FC65ZE2,False,FC65ZE,CBDE,389,DAX 40,Pkt,EUR,65,,False,DEM_DAX_CASH,DE0008469008,CBUL,3,.GDAXI,,,,,,False,,EUR,,2026-03-24T00:00:00,,False,,2,Call,100.0,22894.362494,22894.362494,8.25951766523594,False,31.7,31.71,,:1, Pkt, Pkt,1.0,DAX 40,turbo,,,,,,26061.1486765
2904466,47,DE000SQ2VV74,False,SQ2VV7,CBDE,389,DAX 40,Pkt,EUR,65,,False,DEM_DAX_CASH,DE0008469008,CBUL,3,.GDAXI,,,,,,False,,EUR,,2022-10-24T00:00:00,,False,,2,Call,100.0,17159.828769,17159.828769,2.93070668318128,False,89.03,89.04,,:1, Pkt, Pkt,1.0,DAX 40,turbo,,,,,,26061.1486765
2938427,47,DE000SQ24RS9,False,SQ24RS,CBDE,389,DAX 40,Pkt,EUR,65,,False,DEM_DAX_CASH,DE0008469008,CBUL,3,.GDAXI,,,,,,False,,EUR,,2022-11-04T00:00:00,,False,,2,Call,100.0,17692.952886,17692.952886,3.11771341388785,False,83.7,83.71,,:1, Pkt, Pkt,1.0,DAX 40,turbo,,,,,,26061.1486765
3838010,47,DE000SU3H2J1,False,SU3H2J,CBDE,389,DAX 40,Pkt,EUR,65,,False,DEM_DAX_CASH,DE0008469008,CBUL,3,.GDAXI,,,,,,False,,EUR,,2023-11-13T00:00:00,,False,,2,Call,100.0,18886.696634,18886.696634,3.63769536217193,False,71.75,71.76,,:1, Pkt, Pkt,1.0,DAX 40,turbo,,,,,,26061.1486765
