Id,ProductClassificationId,Isin,IsSecondaryMarket,Code,ExchangeCode,AssetId,AssetName,AssetCurrency,Currency,Status,FollowCode,IsSiat,AssetNMP,AssetIsin,AssetNMPExchangeCode,AssetDecimalPlaces,AssetRic,MarketingAssetNMPExchangeCode,MarketingAssetNMP,MarketingAssetId,MarketingAssetISIN,MarketingAssetRic,MigratedToOneFlow,MaturityDate,AssetCurrencyRaw,TodayBarrierHitDate,IssueDate,Venue,IsPanther,EsgEligible,FkAssetType,PutOrCall,Ratio,Strike,BarrierTurboCertificate,CurrentLeverage,IsQuanto,Bid,Offer,BrokerLinks,RatioSuffix,StrikeSuffix,BarrierTurboCertificateSuffix,CurrentLeverageDecimalPlaces,_asset_name,_typ,StrategyExtended,FactorLeverage,_spot
5345250,47,DE000SX8FM00,False,SX8FM0,CBDE,389,DAX 40,Pkt,EUR,65,,False,DEM_DAX_CASH,DE0008469008,CBUL,3,.GDAXI,,,,,,False,,EUR,,2025-04-23T00:00:00,,False,,2,Call,100.0,18491.791064,18491.791064,3.44747940826037,False,75.71,75.72,,:1, Pkt, Pkt,1.0,DAX 40,turbo,,,26060.866844
7056223,47,DE000FG6XF35,False,FG6XF3,CBDE,389,DAX 40,Pkt,EUR,65,,False,DEM_DAX_CASH,DE0008469008,CBUL,3,.GDAXI,,,,,,False,,EUR,,2026-09-04T00:00:00,,False,,2,Call,100.0,25999.0,25999.0,299.330952023194,False,1.05,0.0,,:1, Pkt, Pkt,1.0,DAX 40,turbo,,,26060.866844
6526307,47,DE000FC7C7J6,False,FC7C7J,CBDE,389,DAX 40,Pkt,EUR,65,,False,DEM_DAX_CASH,DE0008469008,CBUL,3,.GDAXI,,,,,,False,,EUR,,2026-03-31T00:00:00,,False,,2,Call,100.0,23115.077375,23115.077375,8.87905210820552,False,29.5,29.51,,:1, Pkt, Pkt,1.0,DAX 40,turbo,,,26060.866844
5345585,47,DE000SX8FMN0,False,SX8FMN,CBDE,389,DAX 40,Pkt,EUR,65,,False,DEM_DAX_CASH,DE0008469008,CBUL,3,.GDAXI,,,,,,False,,EUR,,2025-04-23T00:00:00,,False,,2,Call,100.0,18132.106562,18132.106562,3.29101401145634,False,79.3,79.31,,:1, Pkt, Pkt,1.0,DAX 40,turbo,,,26060.866844
6517583,47,DE000FC7A726,False,FC7A72,CBDE,389,DAX 40,Pkt,EUR,65,,False,DEM_DAX_CASH,DE0008469008,CBUL,3,.GDAXI,,,,,,False,,EUR,,2026-03-27T00:00:00,,False,,2,Call,100.0,22754.396653,22754.396653,7.90857137561481,False,33.1,33.11,,:1, Pkt, Pkt,1.0,DAX 40,turbo,,,26060.866844
2913178,47,DE000SQ2Y619,False,SQ2Y61,CBDE,389,DAX 40,Pkt,EUR,65,,False,DEM_DAX_CASH,DE0008469008,CBUL,3,.GDAXI,,,,,,False,,EUR,,2022-10-26T00:00:00,,False,,2,Call,100.0,17440.193258,17440.193258,3.02613601209072,False,86.22,86.23,,:1, Pkt, Pkt,1.0,DAX 40,turbo,,,26060.866844
2669550,47,DE000SN7E860,False,SN7E86,CBDE,389,DAX 40,Pkt,EUR,65,,False,DEM_DAX_CASH,DE0008469008,CBUL,3,.GDAXI,,,,,,False,,EUR,,2022-07-27T00:00:00,,False,,2,Call,1000.0,14105.02855,14105.02855,2.17925474189622,False,11.95,11.96,,:1, Pkt, Pkt,1.0,DAX 40,turbo,,,26060.866844
7052064,47,DE000FG6VNU0,False,FG6VNU,CBDE,389,DAX 40,Pkt,EUR,65,,False,DEM_DAX_CASH,DE0008469008,CBUL,3,.GDAXI,,,,,,False,,EUR,,2026-09-04T00:00:00,,False,,2,Call,100.0,25821.0,25821.0,97.5390450827196,False,2.83,0.0,,:1, Pkt, Pkt,1.0,DAX 40,turbo,,,26060.866844
2669430,47,DE000SN7E8K0,False,SN7E8K,CBDE,389,DAX 40,Pkt,EUR,65,,False,DEM_DAX_CASH,DE0008469008,CBUL,3,.GDAXI,,,,,,False,,EUR,,2022-07-27T00:00:00,,False,,2,Call,1000.0,13250.731381,13250.731381,2.03435879536929,False,12.81,12.82,,:1, Pkt, Pkt,1.0,DAX 40,turbo,,,26060.866844
2669582,47,DE000SN7E8F0,False,SN7E8F,CBDE,389,DAX 40,Pkt,EUR,65,,False,DEM_DAX_CASH,DE0008469008,CBUL,3,.GDAXI,,,,,,False,,EUR,,2022-07-27T00:00:00,,False,,2,Call,1000.0,12987.870745,12987.870745,1.99420053053791,False,13.07,13.08,,:1, Pkt, Pkt,1.0,DAX 40,turbo,,,26060.866844
6361037,47,DE000FE0M4B1,False,FE0M4B,CBDE,389,DAX 40,Pkt,EUR,65,,False,DEM_DAX_CASH,DE0008469008,CBUL,3,.GDAXI,,,,,,False,,EUR,,2026-02-20T00:00:00,,False,,2,Put,100.0,30928.098729,30928.098729,5.32452665035184,False,48.71,48.72,,:1, Pkt, Pkt,1.0,DAX 40,turbo,,,26060.866844
7052193,47,DE000FG6VN60,False,FG6VN6,CBDE,389,DAX 40,Pkt,EUR,65,,False,DEM_DAX_CASH,DE0008469008,CBUL,3,.GDAXI,,,,,,False,,EUR,,2026-09-04T00:00:00,,False,,2,Call,100.0,25869.0,25869.0,119.460521714518,False,2.35,0.0,,:1, Pkt, Pkt,1.0,DAX 40,turbo,,,26060.866844
6526694,47,DE000FC7C664,False,FC7C66,CBDE,389,DAX 40,Pkt,EUR,65,,False,DEM_DAX_CASH,DE0008469008,CBUL,3,.GDAXI,,,,,,False,,EUR,,2026-03-31T00:00:00,,False,,2,Call,100.0,23139.721033,23139.721033,8.95230650705522,False,29.25,29.26,,:1, Pkt, Pkt,1.0,DAX 40,turbo,,,26060.866844
6497341,47,DE000FC64CF1,False,FC64CF,CBDE,389,DAX 40,Pkt,EUR,65,,False,DEM_DAX_CASH,DE0008469008,CBUL,3,.GDAXI,,,,,,False,,EUR,,2026-03-24T00:00:00,,False,,2,Call,100.0,22742.228006,22742.228006,7.87985669665215,False,33.21,33.22,,:1, Pkt, Pkt,1.0,DAX 40,turbo,,,26060.866844
6497319,47,DE000FC64CK1,False,FC64CK,CBDE,389,DAX 40,Pkt,EUR,65,,False,DEM_DAX_CASH,DE0008469008,CBUL,3,.GDAXI,,,,,,False,,EUR,,2026-03-24T00:00:00,,False,,2,Call,100.0,22705.222311,22705.222311,7.79261735730726,False,33.58,33.59,,:1, Pkt, Pkt,1.0,DAX 40,turbo,,,26060.866844
6919615,47,DE000FG5N075,False,FG5N07,CBDE,389,DAX 40,Pkt,EUR,65,,False,DEM_DAX_CASH,DE0008469008,CBUL,3,.GDAXI,,,,,,False,,EUR,,2026-07-27T00:00:00,,False,,2,Call,100.0,25233.211268,25233.211268,30.7828128229289,False,8.62,8.63,,:1, Pkt, Pkt,1.0,DAX 40,turbo,,,26060.866844
2770025,47,DE000SN815X7,False,SN815X,CBDE,389,DAX 40,Pkt,EUR,65,,False,DEM_DAX_CASH,DE0008469008,CBUL,3,.GDAXI,,,,,,False,,EUR,,2022-09-06T00:00:00,,False,,2,Call,1000.0,14462.192722,14462.192722,2.24668623012795,False,11.6,11.61,,:1, Pkt, Pkt,1.0,DAX 40,turbo,,,26060.866844
2770327,47,DE000SN815S7,False,SN815S,CBDE,389,DAX 40,Pkt,EUR,65,,False,DEM_DAX_CASH,DE0008469008,CBUL,3,.GDAXI,,,,,,False,,EUR,,2022-09-06T00:00:00,,False,,2,Call,1000.0,14331.350274,14331.350274,2.22187661586561,False,11.73,11.74,,:1, Pkt, Pkt,1.0,DAX 40,turbo,,,26060.866844
2770206,47,DE000SN815E7,False,SN815E,CBDE,389,DAX 40,Pkt,EUR,65,,False,DEM_DAX_CASH,DE0008469008,CBUL,3,.GDAXI,,,,,,False,,EUR,,2022-09-06T00:00:00,,False,,2,Call,1000.0,13493.958951,13493.958951,2.07337522929754,False,12.56,12.57,,:1, Pkt, Pkt,1.0,DAX 40,turbo,,,26060.866844
2770301,47,DE000SN81507,False,SN8150,CBDE,389,DAX 40,Pkt,EUR,65,,False,DEM_DAX_CASH,DE0008469008,CBUL,3,.GDAXI,,,,,,False,,EUR,,2022-09-06T00:00:00,,False,,2,Call,1000.0,14553.78243,14553.78243,2.26442832880435,False,11.5,11.51,,:1, Pkt, Pkt,1.0,DAX 40,turbo,,,26060.866844
6773190,47,DE000FC9DXC3,False,FC9DXC,CBDE,389,DAX 40,Pkt,EUR,65,,False,DEM_DAX_CASH,DE0008469008,CBUL,3,.GDAXI,,,,,,False,,EUR,,2026-06-16T00:00:00,,False,,2,Call,100.0,24792.930916,24792.930916,20.4092941210763,False,12.93,12.94,,:1, Pkt, Pkt,1.0,DAX 40,turbo,,,26060.866844
6681523,47,DE000FC8M943,False,FC8M94,CBDE,389,DAX 40,Pkt,EUR,65,,False,DEM_DAX_CASH,DE0008469008,CBUL,3,.GDAXI,,,,,,False,,EUR,,2026-05-18T00:00:00,,False,,2,Call,100.0,24381.350938,24381.350938,15.5013458025499,False,16.96,16.97,,:1, Pkt, Pkt,1.0,DAX 40,turbo,,,26060.866844
6680023,47,DE000FC8M9H3,False,FC8M9H,CBDE,389,DAX 40,Pkt,EUR,65,,False,DEM_DAX_CASH,DE0008469008,CBUL,3,.GDAXI,,,,,,False,,EUR,,2026-05-18T00:00:00,,False,,2,Call,100.0,24301.900378,24301.900378,14.8135721721522,False,17.75,17.76,,:1, Pkt, Pkt,1.0,DAX 40,turbo,,,26060.866844
5303853,47,DE000SX3M2B5,False,SX3M2B,CBDE,389,DAX 40,Pkt,EUR,65,,False,DEM_DAX_CASH,DE0008469008,CBUL,3,.GDAXI,,,,,,False,,EUR,,2025-04-10T00:00:00,,False,,2,Call,100.0,22167.690761,22167.690761,6.71538436961683,False,38.95,38.96,,:1, Pkt, Pkt,1.0,DAX 40,turbo,,,26060.866844
5478860,47,DE000FA1P9P4,False,FA1P9P,CBDE,389,DAX 40,Pkt,EUR,65,,False,DEM_DAX_CASH,DE0008469008,CBUL,3,.GDAXI,,,,,,False,,EUR,,2025-05-27T00:00:00,,False,,2,Put,1000.0,29246.185209,29246.185209,8.11258386971324,False,3.19,3.2,,:1, Pkt, Pkt,1.0,DAX 40,turbo,,,26060.866844
5479041,47,DE000FA1P9U4,False,FA1P9U,CBDE,389,DAX 40,Pkt,EUR,65,,False,DEM_DAX_CASH,DE0008469008,CBUL,3,.GDAXI,,,,,,False,,EUR,,2025-05-27T00:00:00,,False,,2,Put,1000.0,29734.109577,29734.109577,7.03751152247981,False,3.67,3.68,,:1, Pkt, Pkt,1.0,DAX 40,turbo,,,26060.866844
5479347,47,DE000FA1P9B4,False,FA1P9B,CBDE,389,DAX 40,Pkt,EUR,65,,False,DEM_DAX_CASH,DE0008469008,CBUL,3,.GDAXI,,,,,,False,,EUR,,2025-05-27T00:00:00,,False,,2,Put,1000.0,28075.166796,28075.166796,12.7026317741262,False,2.02,2.03,,:1, Pkt, Pkt,1.0,DAX 40,turbo,,,26060.866844
5287971,47,DE000SX3FCG6,False,SX3FCG,CBDE,389,DAX 40,Pkt,EUR,65,,False,DEM_DAX_CASH,DE0008469008,CBUL,3,.GDAXI,,,,,,False,,EUR,,2025-04-07T00:00:00,,False,,2,Call,100.0,21120.866365,21120.866365,5.28776848032995,False,49.42,49.43,,:1, Pkt, Pkt,1.0,DAX 40,turbo,,,26060.866844
4837820,47,DE000SJ2V7Z2,False,SJ2V7Z,CBDE,389,DAX 40,Pkt,EUR,65,,False,DEM_DAX_CASH,DE0008469008,CBUL,3,.GDAXI,,,,,,False,,EUR,,2024-11-15T00:00:00,,False,,2,Call,100.0,20389.288331,20389.288331,4.60366376555465,False,56.73,56.74,,:1, Pkt, Pkt,1.0,DAX 40,turbo,,,26060.866844
4838120,47,DE000SJ2V7L2,False,SJ2V7L,CBDE,389,DAX 40,Pkt,EUR,65,,False,DEM_DAX_CASH,DE0008469008,CBUL,3,.GDAXI,,,,,,False,,EUR,,2024-11-15T00:00:00,,False,,2,Call,100.0,20310.921769,20310.921769,4.54093469198198,False,57.51,57.52,,:1, Pkt, Pkt,1.0,DAX 40,turbo,,,26060.866844
4837872,47,DE000SJ2V7G2,False,SJ2V7G,CBDE,389,DAX 40,Pkt,EUR,65,,False,DEM_DAX_CASH,DE0008469008,CBUL,3,.GDAXI,,,,,,False,,EUR,,2024-11-15T00:00:00,,False,,2,Call,100.0,20275.097024,20275.097024,4.51272330521611,False,57.88,57.89,,:1, Pkt, Pkt,1.0,DAX 40,turbo,,,26060.866844
2883478,47,DE000SQ2P732,False,SQ2P73,CBDE,389,DAX 40,Pkt,EUR,65,,False,DEM_DAX_CASH,DE0008469008,CBUL,3,.GDAXI,,,,,,False,,EUR,,2022-10-14T00:00:00,,False,,2,Call,100.0,16625.688489,16625.688489,2.76457118994747,False,94.37,94.38,,:1, Pkt, Pkt,1.0,DAX 40,turbo,,,26060.866844
2883516,47,DE000SQ2P7W2,False,SQ2P7W,CBDE,389,DAX 40,Pkt,EUR,65,,False,DEM_DAX_CASH,DE0008469008,CBUL,3,.GDAXI,,,,,,False,,EUR,,2022-10-14T00:00:00,,False,,2,Call,100.0,16716.850522,16716.850522,2.79153816165206,False,93.46,93.47,,:1, Pkt, Pkt,1.0,DAX 40,turbo,,,26060.866844
2914515,47,DE000SQ2Y7H2,False,SQ2Y7H,CBDE,389,DAX 40,Pkt,EUR,65,,False,DEM_DAX_CASH,DE0008469008,CBUL,3,.GDAXI,,,,,,False,,EUR,,2022-10-26T00:00:00,,False,,2,Call,100.0,17485.701836,17485.701836,3.04239792587419,False,85.75,85.76,,:1, Pkt, Pkt,1.0,DAX 40,turbo,,,26060.866844
6558036,47,DE000FE3QLF4,False,FE3QLF,CBDE,389,DAX 40,Pkt,EUR,65,,False,DEM_DAX_CASH,DE0008469008,CBUL,3,.GDAXI,,,,,,False,,EUR,,2026-04-10T00:00:00,,False,,2,Call,100.0,23928.495904,23928.495904,12.2494165029436,False,21.43,21.44,,:1, Pkt, Pkt,1.0,DAX 40,turbo,,,26060.866844
6558166,47,DE000FE3QLK4,False,FE3QLK,CBDE,389,DAX 40,Pkt,EUR,65,,False,DEM_DAX_CASH,DE0008469008,CBUL,3,.GDAXI,,,,,,False,,EUR,,2026-04-10T00:00:00,,False,,2,Call,100.0,23961.296618,23961.296618,12.4366089309639,False,21.11,21.12,,:1, Pkt, Pkt,1.0,DAX 40,turbo,,,26060.866844
2850936,47,DE000SQ2E702,False,SQ2E70,CBDE,389,DAX 40,Pkt,EUR,65,,False,DEM_DAX_CASH,DE0008469008,CBUL,3,.GDAXI,,,,,,False,,EUR,,2022-10-03T00:00:00,,False,,2,Call,1000.0,16144.292752,16144.292752,2.62780970241896,False,9.91,9.92,,:1, Pkt, Pkt,1.0,DAX 40,turbo,,,26060.866844
5470232,47,DE000FA1JSB1,False,FA1JSB,CBDE,389,DAX 40,Pkt,EUR,65,,False,DEM_DAX_CASH,DE0008469008,CBUL,3,.GDAXI,,,,,,False,,EUR,,2025-05-26T00:00:00,,False,,2,Put,100.0,29280.855376,29280.855376,8.02782394207116,False,32.25,32.26,,:1, Pkt, Pkt,1.0,DAX 40,turbo,,,26060.866844
5470500,47,DE000FA1JSP1,False,FA1JSP,CBDE,389,DAX 40,Pkt,EUR,65,,False,DEM_DAX_CASH,DE0008469008,CBUL,3,.GDAXI,,,,,,False,,EUR,,2025-05-26T00:00:00,,False,,2,Put,100.0,33971.529953,33971.529953,3.28236210835164,False,79.15,79.16,,:1, Pkt, Pkt,1.0,DAX 40,turbo,,,26060.866844
5313496,47,DE000SX7W4J8,False,SX7W4J,CBDE,389,DAX 40,Pkt,EUR,65,,False,DEM_DAX_CASH,DE0008469008,CBUL,3,.GDAXI,,,,,,False,,EUR,,2025-04-14T00:00:00,,False,,2,Call,100.0,21143.399012,21143.399012,5.31257844194909,False,49.19,49.2,,:1, Pkt, Pkt,1.0,DAX 40,turbo,,,26060.866844
5314149,47,DE000SX7W498,False,SX7W49,CBDE,389,DAX 40,Pkt,EUR,65,,False,DEM_DAX_CASH,DE0008469008,CBUL,3,.GDAXI,,,,,,False,,EUR,,2025-04-14T00:00:00,,False,,2,Call,100.0,21297.949039,21297.949039,5.48489048372017,False,47.64,47.65,,:1, Pkt, Pkt,1.0,DAX 40,turbo,,,26060.866844
5299467,47,DE000SX7M4F8,False,SX7M4F,CBDE,389,DAX 40,Pkt,EUR,65,,False,DEM_DAX_CASH,DE0008469008,CBUL,3,.GDAXI,,,,,,False,,EUR,,2025-04-10T00:00:00,,False,,2,Call,100.0,21065.475607,21065.475607,5.22939657233359,False,49.97,49.98,,:1, Pkt, Pkt,1.0,DAX 40,turbo,,,26060.866844
5300378,47,DE000SX7M4K8,False,SX7M4K,CBDE,389,DAX 40,Pkt,EUR,65,,False,DEM_DAX_CASH,DE0008469008,CBUL,3,.GDAXI,,,,,,False,,EUR,,2025-04-10T00:00:00,,False,,2,Call,100.0,21116.665389,21116.665389,5.28347723309154,False,49.46,49.47,,:1, Pkt, Pkt,1.0,DAX 40,turbo,,,26060.866844
6563194,47,DE000FE3SUV8,False,FE3SUV,CBDE,389,DAX 40,Pkt,EUR,65,,False,DEM_DAX_CASH,DE0008469008,CBUL,3,.GDAXI,,,,,,False,,EUR,,2026-04-13T00:00:00,,False,,2,Call,100.0,23873.655243,23873.655243,11.9408190825119,False,21.97,21.98,,:1, Pkt, Pkt,1.0,DAX 40,turbo,,,26060.866844
5455113,47,DE000FA098J9,False,FA098J,CBDE,389,DAX 40,Pkt,EUR,65,,False,DEM_DAX_CASH,DE0008469008,CBUL,3,.GDAXI,,,,,,False,,EUR,,2025-05-21T00:00:00,,False,,2,Put,100.0,33623.702904,33623.702904,3.43393025300538,False,75.66,75.67,,:1, Pkt, Pkt,1.0,DAX 40,turbo,,,26060.866844
7035333,47,DE000FG6JDA8,False,FG6JDA,CBDE,389,DAX 40,Pkt,EUR,65,,False,DEM_DAX_CASH,DE0008469008,CBUL,3,.GDAXI,,,,,,False,,EUR,,2026-08-31T00:00:00,,False,,2,Put,100.0,26532.4051,26532.4051,48.8604017312857,False,5.15,5.16,,:1, Pkt, Pkt,1.0,DAX 40,turbo,,,26060.866844
6919193,47,DE000FG5NU39,False,FG5NU3,CBDE,389,DAX 40,Pkt,EUR,65,,False,DEM_DAX_CASH,DE0008469008,CBUL,3,.GDAXI,,,,,,False,,EUR,,2026-07-27T00:00:00,,False,,2,Call,100.0,25277.511849,25277.511849,32.431208756702,False,8.19,8.2,,:1, Pkt, Pkt,1.0,DAX 40,turbo,,,26060.866844
4749463,47,DE000SJ1B451,False,SJ1B45,CBDE,389,DAX 40,Pkt,EUR,65,,False,DEM_DAX_CASH,DE0008469008,CBUL,3,.GDAXI,,,,,,False,,EUR,,2024-10-16T00:00:00,,False,,2,Put,100.0,27270.338936,27270.338936,20.7508042787528,False,12.34,12.35,,:1, Pkt, Pkt,1.0,DAX 40,turbo,,,26060.866844
5288071,47,DE000SX7F428,False,SX7F42,CBDE,389,DAX 40,Pkt,EUR,65,,False,DEM_DAX_CASH,DE0008469008,CBUL,3,.GDAXI,,,,,,False,,EUR,,2025-04-08T00:00:00,,False,,2,Call,100.0,21374.342102,21374.342102,5.57530727382994,False,46.88,46.89,,:1, Pkt, Pkt,1.0,DAX 40,turbo,,,26060.866844
5288770,47,DE000SX7F4Y8,False,SX7F4Y,CBDE,389,DAX 40,Pkt,EUR,65,,False,DEM_DAX_CASH,DE0008469008,CBUL,3,.GDAXI,,,,,,False,,EUR,,2025-04-08T00:00:00,,False,,2,Call,100.0,21354.730552,21354.730552,5.55153695381256,False,47.08,47.09,,:1, Pkt, Pkt,1.0,DAX 40,turbo,,,26060.866844
5288145,47,DE000SX7F4T8,False,SX7F4T,CBDE,389,DAX 40,Pkt,EUR,65,,False,DEM_DAX_CASH,DE0008469008,CBUL,3,.GDAXI,,,,,,False,,EUR,,2025-04-08T00:00:00,,False,,2,Call,100.0,21326.402873,21326.402873,5.51859727134753,False,47.36,47.37,,:1, Pkt, Pkt,1.0,DAX 40,turbo,,,26060.866844
5288689,47,DE000SX7F4A8,False,SX7F4A,CBDE,389,DAX 40,Pkt,EUR,65,,False,DEM_DAX_CASH,DE0008469008,CBUL,3,.GDAXI,,,,,,False,,EUR,,2025-04-08T00:00:00,,False,,2,Call,100.0,21263.210283,21263.210283,5.44489332725491,False,47.99,48.0,,:1, Pkt, Pkt,1.0,DAX 40,turbo,,,26060.866844
3790856,47,DE000SW46XL3,False,SW46XL,CBDE,389,DAX 40,Pkt,EUR,65,,False,DEM_DAX_CASH,DE0008469008,CBUL,3,.GDAXI,,,,,,False,,EUR,,2023-10-27T00:00:00,,False,,2,Call,100.0,18307.969704,18307.969704,3.36550280304833,False,77.54,77.55,,:1, Pkt, Pkt,1.0,DAX 40,turbo,,,26060.866844
4837677,47,DE000SJ2WEA0,False,SJ2WEA,CBDE,389,DAX 40,Pkt,EUR,65,,False,DEM_DAX_CASH,DE0008469008,CBUL,3,.GDAXI,,,,,,False,,EUR,,2024-11-15T00:00:00,,False,,2,Call,100.0,20429.591134,20429.591134,4.63715452927036,False,56.33,56.34,,:1, Pkt, Pkt,1.0,DAX 40,turbo,,,26060.866844
4837600,47,DE000SJ2WDY2,False,SJ2WDY,CBDE,389,DAX 40,Pkt,EUR,65,,False,DEM_DAX_CASH,DE0008469008,CBUL,3,.GDAXI,,,,,,False,,EUR,,2024-11-15T00:00:00,,False,,2,Call,100.0,20380.332105,20380.332105,4.59704484804442,False,56.82,56.83,,:1, Pkt, Pkt,1.0,DAX 40,turbo,,,26060.866844
4838107,47,DE000SJ2WDT2,False,SJ2WDT,CBDE,389,DAX 40,Pkt,EUR,65,,False,DEM_DAX_CASH,DE0008469008,CBUL,3,.GDAXI,,,,,,False,,EUR,,2024-11-15T00:00:00,,False,,2,Call,100.0,20356.822159,20356.822159,4.57765161628101,False,57.06,57.07,,:1, Pkt, Pkt,1.0,DAX 40,turbo,,,26060.866844
4837578,47,DE000SJ2WDA2,False,SJ2WDA,CBDE,389,DAX 40,Pkt,EUR,65,,False,DEM_DAX_CASH,DE0008469008,CBUL,3,.GDAXI,,,,,,False,,EUR,,2024-11-15T00:00:00,,False,,2,Call,100.0,20284.053213,20284.053213,4.51977200000238,False,57.79,57.8,,:1, Pkt, Pkt,1.0,DAX 40,turbo,,,26060.866844
4838110,47,DE000SJ2WD62,False,SJ2WD6,CBDE,389,DAX 40,Pkt,EUR,65,,False,DEM_DAX_CASH,DE0008469008,CBUL,3,.GDAXI,,,,,,False,,EUR,,2024-11-15T00:00:00,,False,,2,Call,100.0,20411.678745,20411.678745,4.62233931400314,False,56.51,56.52,,:1, Pkt, Pkt,1.0,DAX 40,turbo,,,26060.866844
5321878,47,DE000SX71XN5,False,SX71XN,CBDE,389,DAX 40,Pkt,EUR,65,,False,DEM_DAX_CASH,DE0008469008,CBUL,3,.GDAXI,,,,,,False,,EUR,,2025-04-15T00:00:00,,False,,2,Call,100.0,22566.351883,22566.351883,7.48340814269073,False,34.96,34.97,,:1, Pkt, Pkt,1.0,DAX 40,turbo,,,26060.866844
4893593,47,DE000SJ6VGK7,False,SJ6VGK,CBDE,389,DAX 40,Pkt,EUR,65,,False,DEM_DAX_CASH,DE0008469008,CBUL,3,.GDAXI,,,,,,False,,EUR,,2024-12-05T00:00:00,,False,,2,Put,100.0,28290.654506,28290.654506,11.5231235955985,False,22.41,22.42,,:1, Pkt, Pkt,1.0,DAX 40,turbo,,,26060.866844
7025139,47,DE000FG6DC81,False,FG6DC8,CBDE,389,DAX 40,Pkt,EUR,65,,False,DEM_DAX_CASH,DE0008469008,CBUL,3,.GDAXI,,,,,,False,,EUR,,2026-08-27T00:00:00,,False,,2,Put,100.0,26741.854139,26741.854139,35.3359486491015,False,7.18,7.19,,:1, Pkt, Pkt,1.0,DAX 40,turbo,,,26060.866844
7035225,47,DE000FG6JCJ1,False,FG6JCJ,CBDE,389,DAX 40,Pkt,EUR,65,,False,DEM_DAX_CASH,DE0008469008,CBUL,3,.GDAXI,,,,,,False,,EUR,,2026-08-31T00:00:00,,False,,2,Put,100.0,26480.414104,26480.414104,54.0295826517547,False,4.63,4.64,,:1, Pkt, Pkt,1.0,DAX 40,turbo,,,26060.866844
7035407,47,DE000FG6JC51,False,FG6JC5,CBDE,389,DAX 40,Pkt,EUR,65,,False,DEM_DAX_CASH,DE0008469008,CBUL,3,.GDAXI,,,,,,False,,EUR,,2026-08-31T00:00:00,,False,,2,Put,100.0,26522.406832,26522.406832,49.7952689986101,False,5.04,5.05,,:1, Pkt, Pkt,1.0,DAX 40,turbo,,,26060.866844
7001865,47,DE000FG3L165,False,FG3L16,CBDE,389,DAX 40,Pkt,EUR,65,,False,DEM_DAX_CASH,DE0008469008,CBUL,3,.GDAXI,,,,,,False,,EUR,,2026-08-20T00:00:00,,False,,2,Put,100.0,27587.198884,27587.198884,16.6297956700993,False,15.48,15.49,,:1, Pkt, Pkt,1.0,DAX 40,turbo,,,26060.866844
7001779,47,DE000FG3L1N5,False,FG3L1N,CBDE,389,DAX 40,Pkt,EUR,65,,False,DEM_DAX_CASH,DE0008469008,CBUL,3,.GDAXI,,,,,,False,,EUR,,2026-08-20T00:00:00,,False,,2,Put,100.0,27494.258856,27494.258856,17.6801945625153,False,14.52,14.53,,:1, Pkt, Pkt,1.0,DAX 40,turbo,,,26060.866844
6564936,47,DE000FE3UQ25,False,FE3UQ2,CBDE,389,DAX 40,Pkt,EUR,65,,False,DEM_DAX_CASH,DE0008469008,CBUL,3,.GDAXI,,,,,,False,,EUR,,2026-04-13T00:00:00,,False,,2,Call,100.0,23393.158256,23393.158256,9.80506787999703,False,26.73,26.74,,:1, Pkt, Pkt,1.0,DAX 40,turbo,,,26060.866844
2884894,47,DE000SQ10Q91,False,SQ10Q9,CBDE,389,DAX 40,Pkt,EUR,65,,False,DEM_DAX_CASH,DE0008469008,CBUL,3,.GDAXI,,,,,,False,,EUR,,2022-10-17T00:00:00,,False,,2,Call,100.0,16306.893531,16306.893531,2.6740178590034,False,97.56,97.57,,:1, Pkt, Pkt,1.0,DAX 40,turbo,,,26060.866844
6524928,47,DE000FC7CW86,False,FC7CW8,CBDE,389,DAX 40,Pkt,EUR,65,,False,DEM_DAX_CASH,DE0008469008,CBUL,3,.GDAXI,,,,,,False,,EUR,,2026-03-30T00:00:00,,False,,2,Call,100.0,23024.291344,23024.291344,8.61207869654922,False,30.41,30.42,,:1, Pkt, Pkt,1.0,DAX 40,turbo,,,26060.866844
6759735,47,DE000FC88QN4,False,FC88QN,CBDE,389,DAX 40,Pkt,EUR,65,,False,DEM_DAX_CASH,DE0008469008,CBUL,3,.GDAXI,,,,,,False,,EUR,,2026-06-11T00:00:00,,False,,2,Call,100.0,24434.155711,24434.155711,15.9964733828221,False,16.46,16.47,,:1, Pkt, Pkt,1.0,DAX 40,turbo,,,26060.866844
5097533,47,DE000SX1DSZ1,False,SX1DSZ,CBDE,389,DAX 40,Pkt,EUR,65,,False,DEM_DAX_CASH,DE0008469008,CBUL,3,.GDAXI,,,,,,False,,EUR,,2025-02-17T00:00:00,,False,,2,Put,100.0,31568.854349,31568.854349,4.70853826335756,False,55.12,55.13,,:1, Pkt, Pkt,1.0,DAX 40,turbo,,,26060.866844
5097869,47,DE000SX1DSL1,False,SX1DSL,CBDE,389,DAX 40,Pkt,EUR,65,,False,DEM_DAX_CASH,DE0008469008,CBUL,3,.GDAXI,,,,,,False,,EUR,,2025-02-17T00:00:00,,False,,2,Put,100.0,27413.062818,27413.062818,18.6821567899458,False,13.76,13.77,,:1, Pkt, Pkt,1.0,DAX 40,turbo,,,26060.866844
